text,label
"A very funny east-meets-west film influenced by the closure of GM's Flint, Michigan plant in the eighties and the rise and integration of Japanese automakers in the US. Set in western Pennsylvania, it features great performances by Michael Keaton, Gedde Watanabe, and George Wendt. Music by blues legend Stevie Ray Vaughan.",1
This comedy is bound to be good from the get-go. East meets west and east doesn't want to lose...west doesn't know what losing is like. It starts a little slow but it grabs you very soon and it doesn't let go. This is definitely worth seeing.,1
"I really enjoyed this movie. Typically Ron Howard who seems to like being associated with Michael Keaton. Love the scene when Hunt travels to Japan with his sales pitch. Whoa, how did that get in there ! Cheap laughs but great value",1
"Gung Ho tries to express many ideas and entertain us with a wiseguy comedy at the same time. The result is uneven, but generally entertaining. Keaton balances all three aspects of his lead character quite well. Wantabedde is even better. One warning: George Wendt is very poor in his supporting role. Otherwise, this is quite enjoyable time capsule.",1
"This is hardly a movie at all, but rather a real vaudeville show, filmed for the most part ""in proscenium"", and starring some of the greatest stage stars of the day. ""Singing in the Bathtub"" is an absolutely amazing production number that must be seen-- be sure to wear your shower cap!",1
"This movie is outrageous, funny, ribald, sophisticated & hits the bullseye where 99 % of Hollywood movies don't even make the target. Paul Bartel should be recognized as one of the great directors of this or any era. He's the American Renoir & Bunuel _ combined!!! Glad I have the videodisc.",1
"A long time ago, I watched this movie from the middle on cable. I then had a crush on Mary Moronov. I saw her again in Eating Raoul. I was convinced that she's the hottest woman on screen.<br /><br />I maybe biased about this movie. 9 out of 10.<br /><br />This's the only movie I own on original tape.",1
Excellent episode movie ala Pulp Fiction. 7 days - 7 suicides. It doesnt get more depressing than this. Movie rating: 8/10 Music rating: 10/10,1
"Sergeant Ryker is accused of being a traitor during the Korean War, a hanging offense. A long drawn out court-marshal ensues during which time the Sgt. must remain in a military jail. After much investigation the defense attorney attempts to exonerate the doomed non-com with an eleventh hour ploy. Very good picture.",1
The only thing serious about this movie is the humor. Well worth the rental price. I'll bet you watch it twice. It's obvious that Sutherland enjoyed his role.,1
"I think Hollow Point is a funny film with some good moments I have never seen before in action movies. Well,both Tia Carrere and Thomas Ian Griffith aren't so good in acting, but Tia Carrere is nice and good looking girl, isn't it? But Donald Sutherland is superb in his role so-so mad gangster.",1
"This movie is really not all that bad. But then again, this movie genre is right down my alley. Sure, the sets are cheap, but they really did decent with what they had. <br /><br />If you like cheap, futuristic, post-apocalyptic B movies, then you'll love this one!! I sure did!<br /><br />",1
The Only Kung Fu Epic worth watching. The best training ever. The main character spending a hundred day's on his knees outside the shaolin temple show how desperate he is to learn kung fu to fight the manchu dogs who have taken over china.,1
"If you like original gut wrenching laughter you will like this movie. If you are young or old then you will love this movie, hell even my mom liked it.<br /><br />Great Camp!!!",1
"Errol Flynn's greatest movie, not just a sports movie with a wonder last 5 minutes where Ward Bond shines. Don't miss it just because you think its an old movie. Its a classic that could be easily missed. Do yourself a favour and don't.",1
"Good exciting movie, although it looks to me that it's not been recorded on location in Thailand, it still looks realistic. Nice story about some girls having 'fun' in one of the most beautiful countries on the world. In real the Thai people are very kind.",1
"The animation was fab and the film funny. The two circus bugs, Tuck/Roll were very funny. If you waited till the credits at the end, you saw a very funny sequence of film, where they showed the bugs pretending to do things wrong like in other movies, that was clever as it made the characters more human and beliveable.",1
"This movie blew me away. If you can see only one of the animated bug movies this year see this one instead of Antz. the plot, characters, and jokes are better in A Bugs life. Also when you go stay in your seat until the end of the credits. it's the best part of the movie. Rating 9",1
I thought this was a quiet good movie. It was fun to watch it. What I liked best where the 'Outtakes' at the end of the movie. They were GREAT.,1
"To quote Flik, that was my reaction exactly: Wow...you're perfect! This is the best movie! I think I can even say it's become my favorite movie ever, even. Wow. I tell you what, wow.",1
"<br /><br />This movie is full of references. Like ""Mad Max II"", ""The wild one"" and many others. The ladybug´s face it´s a clear reference (or tribute) to Peter Lorre. This movie is a masterpiece. We´ll talk much more about in the future.",1
"I love the movie. It brought me back to the best time of my life. <br /><br />We need that time again, now more than ever. For me it was a time of freedom, learning, and finding myself. I will always miss it. There will never be another time like the 60's, unfortunately.",1
"This movie had lots of great actors and actresses in it and it addressed some very noble issues. It's full of emotion and the direction is done well. The storyline progresses very quickly, but I guess that's better than having to watch a 3 hour movie. This is an easy movie to watch again and again and enjoy.",1
Omar Epps is an outstanding actor. I really think he gets into his character alot. When deja gets shot he shows true emotion. He also shows true emotion when remmi puts the gun to him in the room. Omar is a very talented actor!!,1
"I enjoyed this movie very much. Kristy Swanson Omar epps, and Ice Cube were all great in it. The movie dealt with many issues, and I didn't know if I was going to like it, but Singelton did a terrific job of creating characters that you really cared about.",1
"A very well made film set in early '60s communist Yugoslavia. The five young actors who are the teenagers at the center of the story give strong, sincere and emotionally deep performances. A clear depiction of how the natural trust and naivete inherent in teens can be easily manipulated and how that impacted the rest of their lives. Highly recommended.",1
"My wife did not realize what a gem this movie was when she picked it up. It is a story that shows real world success through hard work and determination.<br /><br />That is so refreshing in a world of violent movies not that I dis-like them), but you have to love a movie that succeeds without it.",1
"Maybe not the most original way of telling a story, we've seen all this before in many movies.. but.. I liked it October Sky alot anyways. It got something, Great directing and good acting by all parts, especially Laura Dern(the teacher) and Chris Cooper(the father). I wanna be a rocket-engineer!:)",1
"This movie will kick your ass! Powerful acting in a story that pushes all of us to live out our dreams. Jake Gyllenhaal will go places from here, and the supporting cast was superb. Why would would anyone want to stay in Coalville and develop black lung anyway?",1
"In my opinion, October Sky is one of the best movies of 1999...It totally has everything an emotional drama movie would need, like, wonderful story and good character interactions. October Sky will remain in heart for as long as I can remember, and I just have to say a very special thanks to those who have created this film.",1
"Loved this film. Real people, great acting, humour, unpredictable. The characters were believable and you really connected with them. If you're looking for a film about slightly offbeat characters outside the mainstream of society and how they help each other, this would be a good choice.",1
"This is the best movie I've seen since White and the best romantic comedy I've seen since The Hairdresser's Husband. An emotive, beautiful masterwork from Kenneth Branagh and Helena Bonham Carter. It is a tragedy this movie hasn't gotten more recognition.",1
Helena Bonham Carter is the center of this movie. She plays her role almost immobile in a wheelchair but still brings across her traditional intensity. Kenneth Branagh was tolerable. The movie itself was good not exceptional. If you are a Helena Bonham Carter fan it is worth seeing.,1
"This was one of those times when I had nothing to do with 27 premium movie channels available to me. The Theory of Flight grabbed me and held my interest. I found it both touching and amusing, a nice combination of feelings. I recommend it!",1
i thought this movie was really really great! Helena did an amazing job in it! I thought she played her character very well! she's an AWESOME actress!! :)<br /><br />the movie was also really funny too! The jokes were great! i couldnt stop laughing! :)<br /><br />i think everyone should see it... :)<br /><br />,1
"A quite good film version of the novel, though at the beginning a little bit lengthy. Fortunately there are a few funny scenes from time to time. This movie is surely not for the main stream audience - but for fans of Italian (or Portuguese) cinema, a must-see also for Mastroianni-fans.",1
"This movie for what it is, may be one of the most amazing indie films of recent day. Made on a super small budget, the film has special effects that blow away alot of the current films! IF you have a chance watch it!",1
"In all the comments praising or damning Dalton's performance, I thought he was excellent. He does not play Rochester as a spoiled pretty rich boy, but as a roguish, powerful man. I liked this version, although the shot on video aspect was sometimes distracting, and the scenes with Jane and St. John never quite gelled. I give this an 8.",1
What great locations. A visual challenge to all those who put their eye behind the lens.This little jewel is an amazing account of what you can shoot in just 16 days. Good going folks!. I can not wait to see what your next feature will be. I'll be with you all the way.,1
"And I really mean that. I caught it last night on Vh1, and I was not expecting it to be so good. This is now one of my favorites. I must add that it has a killer soundtrack.",1
"a pure reality bytes film. Fragile, beautiful and amazing first film of the director. Represented Spain on the Berlinale 2002. Some people has compared the grammar of the film with Almodovar's films...Well, that shouldn't be a problem...",1
"This is a great film. Touching and strong. The direction is without question breathless. Good work to the team. I feel so sorry for Marlene, By the grace of God go you or I",1
"This has to be one of my favourite movies of all time. The dialogue, with the constant use of puns is very tight, the cast are superb, and the plot is highly original.<br /><br />Don't take my word for it - watch this movie and enjoy it for yourself.",1
"My wife and I have watched this movie twice. Both of us used to be in the Military. Besides being funny as hell, it offers a very realistic view of life in the Navy from the perspective of A Navy enlisted man, and tells it ""like it really is"". We're adding this movie to our permanent collection !",1
"I have seen this film on countless occasions, and thoroughly enjoyed it each time. This is mostly due to the lovely Erika Eleniak- a great actress with incredible looks. Plus, any film starring Tom Berenger and Dennis Hopper is bound to be entertaining.",1
This is a 'sleeper'. It defines Nicholas Cage. The plot is intricate and totally absorbing. The ending will blow you away.<br /><br />See it whenever you have the opportunity.,1
"I agree with the other comments. I saw this movie years ago. Christopher Plummer is hilarious as a dandy. The ribaldry is unsurpassed. If this comes out on video, I will definitely buy it.",1
"A real classic. A shipload of sailors trying to get to the towns daughters while their fathers go to extremes to deter the sailors attempts. A maidens cry for aid results in the dispatch of the ""Rape Squad"". A cult film waiting to happen!",1
This is an excellent film!Tom Hanks and Paul Newman performed great!I was really surprised when Newman was beating on his son!That was a great scene and the shooting scenes were staged good.I was very surprised about the end.Rent this film today as it is one of Tom Hanks' best!,1
"This is a truly magnificent and heartwrenching film!!!! Ripstein's locations are spectacular, extremely detailed and well lit, the dialogue is extraordinarily García Márquez, no doubt about it. Fernando Luján and Marisa Paredes give us outstanding performances as the colonel and his wife.<br /><br />You must see it!!!",1
"I liked this movie very much. Although this movie doesn't boast of big (or even known) names, its very charming. Its one of those feel good types where you know that everythings gonna be just fine in the end. My favorite scene is with the baby elephant part. I rate this movie at 7.5",1
"The first time I saw this film, I was in shock for days afterwards. Its painstaking and absorbing treatment of the subject holds the attention, helped by good acting and some really intriguing music. The ending, quite simply, had me gasping. First rate!",1
"this movie I saw some 10 years ago (maybe more), I took it in a rental and never found it to buy even in French sites. The end is very surprising and intelligent. I would like very much to watch it again because I think it's as surpring as the Sixth Sense althogh a completely different kind of movie.",1
mature intelligent and highly charged melodrama unbelivebly filmed in China in 1948. wei wei's stunning performance as the catylast in a love triangle is simply stunning if you have the oppurunity to see this magnificent film take it,1
"This is absolutely the best none-animated family film I've seen in quite a while, back to the first Homeward Bound. Paulie is a humerous movie about life through a parrot's POV. It's a really touching movie and ranks high among family films, up to Disney status, IMHO.",1
"So you think a talking parrot is not your cup of tea huh? Well, think again. Paulie is a wonderful film filled with touching moments.The characters are all lovable especially Paulie as he enters the lives of many people on his journey.It is journey worth experiencing. Don't miss it! It is available on home video.",1
"A very refreshing story, the life of a parrot with an intellect higher than an average human's. Shows humans from a bird's point of view. Especially liked the portrayal of different types of characters that the bird spends time with. Not all birds are bird-brained...",1
"This is such a great movie to watch with young children. I'm always looking for an excuse to watch it over & over. Gena was good, Cheech was fun,the Russian was good, Maria was adorable & of course Paulie was the best!",1
"I have to tell you, this is a great movie. It surprises me sometimes how good a movie with no pretenses can be. This one is just fabulous. It could be that it isn't TRYING too hard to send any kind of message; it just tells a whimsical, fun story. I gave it a 10 out of 10.",1
"Story of Ireland in the 70/s. This film is a beautiful reconstruction of small time Ireland in the 1970/s. All the gang are there see below. Master Boyle , The Boys , The Cannon , SP O'Donnell , Senator Doogan's Daugter , Rose , Agnes , Maura and Una. See this film.Feel Ireland as it was.<br /><br />",1
"Love it, love it, love it! This is another absolutely superb performance from the Divine Miss M. From the beginning to the end, this is one big treat! Don't rent it- buy it now!",1
"An adult, realistic, cruel, dark story, like a second part of ""les roseaux savages"" (the wild reeds), plenty of beauty and sadness, ellipsis and silences, shadows and little sparks of hope. a man searching for a warm companion, a better life, a sincere attitude.",1
"The plot of the story and the performance of the lead actors are very much down-to-earth! The romance between two teen-age boys on the screen was done in good taste. You can easily relate to their emotions if you are one but if you are not one, you can appreciate the kind of love the film is trying to impart.",1
"As a producer of indie movies and a harsh critic of such, I have to say I loved this movie. It is funny and intelligent, well directed and entertaining. Hats off to the producers and directors for making a good one! I'll be watching for the next one. I gave it a 10.",1
If you havn't seen this movie I highly recommend you do.It's an excellent true story.I love Alison Lohman she is so talented side note: I also loved her in 7th heaven.The whole story line is amazing and the way they chose there characters waz awesome. The acting in this film is<br /><br />very awesome.,1
"I can't stand it when people go see a movie when they know they won't like it. My mom likes violent movies, so why did she see it? She rated it just to bring down the rating. So I know that's why it didn't have a higher rating. I give it a 6/10",1
"The movie itself was ok for the kids. But I gotta tell ya that Scratch, the little squirrel, was the funniest character I've ever seen. He makes the movie all by himself. He's the reason I've just love this movie. Congradulations to the crew, it made me laugh out loud and always will!",1
"A nicely done thriller with plenty of sex in it. I saw it on late night TV. There are two hardcore stars in it, Lauen Montgomery and Venus. Thankfully, Gabriella Hall has just a small part.",1
Never when I was a child did I love any movie more then this one. I would love to own it. I watched it every Sunday they played it on the Family Film Festival. It is an enjoyable film suitable for the whole family and the songs are wonderful.,1
"its not as good as the first movie,but its a good solid movie its has good car chase scenes,on the remake of this movie there a story for are hero to drive fast as his trying to rush to the side of his ailing wife,the ending is great just a good fair movie to watch in my opinion,<br /><br />",1
"Brilliant use of overstated technicolor illustrates the optimistic extremes of present day Christmas ceremonies. The voyeuristic element during the scenes (Santa & Pedro summarize society's behavior peering through a telescope) is unique (and obviously Jean-Luc Godard, although he was subtle, stole this theme in his film ""Pierrot le-fou""). Highly recommended!",1
this is really films outside (not in a motel room). With real costumes (not only strings and swimsuits). You have to see this movie. it's the only porn movie I know that is worth watching between the sex scenes.<br /><br />Bon Cinema<br /><br />Laurent,1
"Very nice action with an interwoven story which actually doesn't suck. Interesting enough to merit watching instead of skipping past to get to the good parts. Having Jenna Jameson and Asia Carrere helps liven it up, too. Jenna in that sweater and those glasses is just astounding! Worth picking up just to see her!",1
"Rosalind Russell executes a power-house performance as Rosie Lord, a very wealthy woman with greedy heirs. With an Auntie Mame-type character, this actress can never go wrong. Her very-real terror at being in an insane assylum is a wonderful piece of acting. Everyone should watch this.",1
"As with most Rosalind Russell movies, this one is very entertaining -- it's fun all the way through. It's definitely one of the last of this genre of film -- just good wholesome entertainment. Give it a try - I don't think you will be disappointed.",1
"Dominion tank police is an exercise in contradictive film making. The storyline across the 4 parts blends mindless action, slap-stick humor, touching humanity and thought provoking philosophical questions. It's hard to believe that there was only one director, as the style changes from episode to episode. A must-see movie for anyone who likes anime.",1
"This is a lot of silliness about a woman from London who marries a tea planter from Ceylon whom she barely knows. It's full of cliches, and the Liz Taylor character is not believable. It has a marvelous set, some exotic location footage. It shows Taylor at the height of her beauty. She looks stunning.",1
This is probably my favorite movie of all time. It is perfection in its storytelling. It will break your heart not because it's over sentimental but because you will truly feel every emotion these characters go through. You feel for Doggie because of the hopeless situation that existed for young girls in China at that time.,1
"Beautiful and touching movie. Rich colors, great settings, good acting and one of the most charming movies I have seen in a while. I never saw such an interesting setting when I was in China. My wife liked it so much she asked me to log on and rate it so other would enjoy too.",1
This is how movies are supposed to be made: a fascinating setting; characters about whom you come to care deeply; writing and editing that move the plot efficiently and build suspense. This is a wonderful film -- deeply moving without being sentimental. Highly recommended.,1
"It's heart-warming to see a movie that doesn't bash males. In this one the wife/mother leaves her family to ""get in touch"" with herself - or pursue her libido. The father stays with and nurtures the kids, letting neither his work nor his love life interfere with his love of and responsibility to them.",1
"I loved this movie since I was 7 and I saw it on the opening day. It was so touching and beautiful. I strongly recommend seeing for all. It's a movie to watch with your family by far.<br /><br />My MPAA rating: PG-13 for thematic elements, prolonged scenes of disastor, nudity/sexuality and some language.",1
"The plot had some wretched, unbelievable twists. However, the chemistry between Mel Brooks and Leslie Ann Warren was excellent. The insight that she comes to, ""There are just moments,"" provides a philosophical handle by which anyone could pick up, and embrace, life.<br /><br />That was one of several moments that were wonderfully memorable.",1
"This film has renewed my interest in French cinema. The story is enchanting, the acting is flawless and Audrey Tautou is absolutely beautiful. I imagine that we will be seeing a lot more of her in the States after her upcoming role in Amelie.",1
This movie is very good. The screenplay is enchanting. But Meryl Streep is most impressive. Her performance is excellent. She brings me to go into the heart of her role.,1
"As long as you go into this movie knowing that it's terrible: bad acting, bad ""effects,"" bad story, bad... everything, then you'll love it. This is one of my favorite ""goof on"" movies; watch it as a comedy and have a dozen good laughs!",1
"A very funny movie. It was good to see Jim Carrey back in top form. It was definitely worth the price of admission. Morgan Freeman and Jennifer Aniston both played outstanding supporting roles in this film. I think they may have played the dog a bit too much however, still a good film to see.",1
"WOW, finally Jim Carrey has returned from the died. This movie had me laughing and crying. It also sends a message that we should all know and learn from. Jeniffer Aniston was great, she will finally have a hit movie under her belt. If you liked liar liar you will love this movie. I give it 9/10.",1
I absolutely loved this movie. It met all expectations and went beyond that. I loved the humor and the way the movie wasn't just randomly silly. It also had a message. Jim Carrey makes me happy. :),1
"A film destined to be on late-night TV long after the present instant ""money-makers"" have long been forgotten. Perhaps a little too subtle for today's youngsters, but in time they'll grow into an appreciation of this movie.",1
"Just the ultimate masterpiece in my opinion. Every line, every phrase, every picture is exactly in place and Lindsay Crouse and Joe Mantegna are just THE cool shrink and the sleazy con-man, so well cast. 10 out of 10!",1
"This is an hilarious movie. One of the very best things about it is the quality of the performance by each actor. From the largest role to the smallest, each character is vivid, unforgettable and so understandable. It can also make you laugh so hard your health will improve.",1
"I just watched this movie for the second time, and enjoyed it as much as the first time. It is a very emotional and beautiful movie, with good acting and great family values. Inspiring and touching!",1
"This is a beautiful movie filled with adventure. The Genii in the bottle is a classic scene. Romantic in it's finish, all things turn out as they should be. I saw this first as a child and have remembered it as a fantasy I wished was true.",1
"This is one of the most interesting movies I have ever seen. I love the backwoods feel of this movie. The movie is very realistic and believable. This seems to take place in another era, maybe the late 60's or early 70's. Henry Thomas works well with the young baby. Very moving story and worth a look.",1
This film has good characters with excellent performances from the cast. David Strathairn is diabolically sincere as the child molesting salesman and Danny Vinson plays a perfect pussy-whipped southern husband. The slick soundtrack betrays the murder ballad tone of the film.,1
"Henry Thomas showed a restraint, even when the third act turned into horrible hollywood resolution that could've killed this movie, that kept the dignity of a redemption story and as for pure creepiness-sniffing babies?",1
"Very funny, well-crafted, well-acted, meticulous attention to detail. A real window into a specific time and place in history. Could almost believe this was a true story in a parallel universe. Interesting how Passport to Pimlico anticipates the Berlin airlift. A definite 10.",1
The wit and pace and three show stopping Busby Berkley numbers put this ahead of the over-rated 42nd Street. This is the definitive 30's musical with a knockout frenetic performance from Jimmy Cagney. One of the last releases before the Motion Picture Production Code was strictly enforced. A must see.,1
"Such energy and vitality. You just can't go wrong with Busby Berkley films and this certainly must be his best. Of course the choreography is wonderful, but also the banter between Cagney and Blondell is so colorful and such a delight. Don't miss this one.",1
Mario's first foray into the world of 3-dimensions is incredible. Miyamoto's masterpiece was reason enough to buy a Nintendo 64 when it was released in 1996 and it still holds all of it's charm today. This game is an instant classic that set the standard for 3D adventure/platform games.,1
"These two men went thru hell and beyond and have produced the movie that conveys the terror that many did not survive. This is definitely a movie about survival, but not without it's touching moments.<br /><br />The finest piece of work I have seen documenting the 9/11/01 tragedy of New York City.",1
Nicole Kidman is a wonderful actress and here she's great. I really liked Ben Chaplin in The Thin Red Line and he is very good here too. This is not Great Cinema but I was most entertained. Given most films these days this is High Praise indeed.,1
"Excellent movie, albeit slightly predictable. I have to comment on Nicole Kidmans acting in this movie. Some of her other works haven't shown the amazing talent this woman has, but Birthday Girl doesn't suffer from this in the slightest. Even without words Kidmans acting shines through.",1
"As usual, Hollywood stereotyped EVERYONE in the movie. But, this one is a classic - from the uptight white collar banker to the Russian woman!! Well done. Even facial expressions were great! Language was perfect (even in Russian language) and Nicole did a splendid job!! Hey guys - you get what you pay for:)",1
"I love this movie. I mean the story may not be the best, but the dancing most certainly makes up for it. You get to know a little bit about each character the way THEY want you to learn about them. I just think that you won't like this movie unless you're into Broadway...",1
"This is a great film!! The first time I saw it I thought it was absorbing from start to finish and I still do now. I may not have seen the play, but even if I had it wouldn't stop me thinking that the film is just as good.",1
"This movie will always be a Broadway and Movie classic, as long as there are still people who sing, dance, and act.",1
"If you need cheering up on a cold weekday evening, this is the film for you! Excellent script and perfectly cast actors. I especially loved Ray psyching himself up in front of the mirror before gigs - inspired!",1
"I watched the movie in a preview and I really loved it. The cast is excellent and the plot is sometimes absolutely hilarious. Another highlight of the movie is definitely the music, which hopefully will be released soon. I recommend it to everyone who likes the British humour and especially to all musicians. Go and see. It's great.",1
wonderful movie with good story great humour (some great one-liners) and a soundtrack to die for.<br /><br />i've seen it 3 times so far.<br /><br />the american audiences are going to love it.,1
"I enjoyed every moment of this movie, even though I knew they could never really be together. With the life expectancy of a Bomber pilot being only six weeks, It made me feel for all of those women and men back in the 1940's who must have lived this story.",1
"I became more emotionally attached to this movie than any other I have ever watched. That may be because I can see the characters as my own grandparents, attempting to make sense of a world at war. The ending and use of Pachabel's Cannon are both amazing.",1
"I've always enjoyed seeing Chuck Norris in film. Although the acting may not be superb, the fight scenes are fantastic. I also enjoyed seeing Judson Mills perform along side him. In my opinion, the Norris Brothers have proven themselves to be fine entertainers and this was yet another fine production! I hope you take the time to view this movie!",1
"Good show, very entertaining. Good marshal arts acting. Good story plot. The entire main crew did a nice job from Robert Urich, to Chuck, Norris, Jennifer Tung, and especially a BIG hand to Judson Mills. An especially fine tribute to Robert Urich, in his latter days. A GREAT ! actor who will be truly missed.",1
"...about the importance of being young, having friends, and most of all enjoying life. Through the experience of four friends, Ligabue shows to the audience how life was back in the 70's in a small italian village. the four carachters represent the four different aspects of human behavior; also the drug experience is well represented.",1
"John Candy's Performance in Once Upon A Crime is possibly his best ever. It's been My Favourite Movie since it came out. I Spent 5 Years searching for it. That's How Good It Is. If You Disagree, well, that's your opinion. Enjoy The Movie.",1
"With a well thought out cast, this movie was a great comedic relief. The plot is well-written and the cast was knockout. Every bit as good as the reviews suggested (a rarity) and was highly entertaining. Being a huge John Candy fan myself, this movie was no disappointment.",1
It's a good movie maybe I like it because it was filmed here in PR. The actors did a good performance and not only did the girls be girlish but they were good in fighting so it was awsome! The guy is cute too so it's a good match if you want to the guy or the girls.,1
"""9/11,"" hosted by Robert DeNiro, presents footage from outside and inside the Twin Towers in New York, on September 11, 2001.<br /><br />Never too grisly and gory, yet powerful and moving. ""9/11"" is a real treat. Anyone not moved by this television show is immune to anything.<br /><br />5/5 stars --<br /><br />",1
Very interesting and moving documentary about the World Trade Center tragedy on 11th September 2001.The main theme of it is the heroism of American fire-fighters who tried to rescue as many people as they could.The film is deeply emotional and rather disturbing-many people seen on screen have lost their lives!Recommended.,1
"Grey Gardens is shocking, amusing, sad and mesmerizing. I watched in amazement as Ediths Jr. and Sr. bickered and performed while reminiscing of their past. Their existence in a dilapidated mansion, (which they had not left for more than fifteen years) is both a comedy and a tragedy. This is a film you will not soon forget.",1
"The Five Deadly Venoms is easily the most memorable K.F. flick from the Shaw Brothers' stable (exc. maybe Master Killer). It has the artists who came to be known as simply ""The Venoms"", some of the best fight choreography ever, and, surprisingly for a Kung Fu movie, a great plot! One of my all-time favorites!!!",1
This film made John Glover a star. Alan Raimy is one of the most compelling character that I have ever seen on film. And I mean that sport.,1
I have been looking for this movie for so many years. I saw this move when I was nine and loved this movie. I called Disney all the movie stores and the net. No luck. What a waste it was a very good movie. It will be missed:(,1
"Real cool, smart movie. I loved Sheedy's colors, especially the purple car. Alice Drummond is Wise And Wonderful as Stella. I liked Sheedy's reference to how her face had gotten fatter. The roadside dance scene is brilliant. Really liked this one.",1
"This movie is wonderful. The writing, directing, acting all are fantastic. Very witty and clever script. Quality performances by actors, Ally Sheedy is strong and dynamic and delightfully quirky. Really original and heart-warmingly unpredicatable. The scenes are alive with fresh energy and really talented production.",1
"Eric Valette is obviously a talented film-maker, and so are the two guys who wrote the script. Therefore Maléfique is a great flick, made with just a few bucks but also tons of imagination. Well, I'm a bit exaggerating, but nevertheless I'm sincere. So, if you like dark, gory movies, go and see this one. It's really worth it.",1
"This movie is really nerve racking Cliffhangin movie!Stallone was good as always!Michael Rooker put on a surprising performance and John Lithgow play a excellent villain!The music is fantastic especially the theme!The movie is action packed and never dull!If you are a Stallone fan then watch Cliffhanger,you won't be disappointed!",1
"Well, if you are looking for a great mind control movie, this is it. No movie has had so many gorgeous women under mind control, and naked. Marie Forsa, as the busty Helga, is under just about everytime she falls asleep and a few times when she isn't. One wishes they made more movies like this one.",1
"What a surprisingly good movie this one turned out to be. This is the type of film that I've been looking for ages. Particularly important for me was the fantastic-looking Chicago, which I still keep thinking about. The back cover doesn't do this film justice, it's superb, and in my top-5 for sure.",1
"Considering the big name cast and lavish production I expected a lot more of this film. The acting for the most part is great, although the story they have to work with is mediocre at best. However the film still warrants watching because of the acting and the stars and some and up and coming young talent.",1
"Very entertaining, and a great cast as noted. I'd like to add that Bruce Dern did a fine job also, as is usually the case. Worth renting if you can find it, which has proved difficult for me. Also note that the Amazon link from this page currently goes to a different movie of the same name.",1
"terribly underrated with matt dillon and tom skerritt, good backdrop for solid story and some memorable lines, well acted and well cast, tommy lee jones and bruce dern make you hate them with passion",1
"One of the best (if not the best) Stephen King's screenings. Dark as dark can be, surprising non-hollywood ending, terrifying atmosphere, amazing book adaptation, outstanding cast, educational (don't play with afterlife), in short - everything an excellent horror should be...<br /><br />My favorite horror movie, straight 10+.",1
"Pet Sematary is a very good horror film and believe it or not somebody can make a good horror film out of a Stephen King novel. Mary Lambert does a great job with this film and manages to bring across King's creepy story pretty well. Most people may avoid this, but they should check it out.",1
i two came home from school fast as i could to catch HRpuff and stuff on t.v. that was the most fun time in my life is to watch HRpuff and stuff on t.v. growing up still love it today i am 46 years old. this year......,1
"This movie is great. If you enjoy watching B-class movies, that is. This is a classic college 80's slasher movie, in which one song is played throughout the entire soundtrack. A horrible film, but worth renting to make fun of, or just to watch old men pop out of closets with knives. Kinda funny, if you ask me.",1
fascinating look at fascist italy and the people who carved out a life under mussolini. street scenes and lifestyle glimpses alone are worth watching. combine this with a masterful plot and premier acting and you get a film that you will want to watch again . .. and maybe again.,1
"In the opinion of several of my friends and family members, including myself, this is the finest of the entire gamut of Tarzan movies. Johnny Weissmuller never played the part as well in the following issues in the series. It definitely rates a ""10"" in my collection of films.",1
Saw this movie at the Rotterdam IFF. You may question some decisions of the maker - like choosing a mockumentary form for such a sensitive and horrible subject - but this movie sure hits you in the gut. Especially the last scenes were almost painful to watch. Hope it gets the distribution it deserves.,1
"You'll probably never see it, but the uncut version is about 50% better than the one you can buy. Put it another way: once you've seen it in its original form, the current version is only half as good.<br /><br />It's still wildly creative and sick, a total success on so many levels.<br /><br />",1
A lush fantasy world with quirky characters and annoying 80's music. This epitomizes the 80's desire to rewrite fairy tales and make fun of how they work. Personally I liked Greensleeves and the other harsher characters. They had some of the more amusing lines.,1
"A great storyline with a message. Joan Plowright is superb as ""Phoebe"", Mike Kopsa is hilarious as ""coach"" and Richard de Klerk plays the role of ""Carmine"" superbly. Mischa Barton as ""Frankie"" puts in a good performance and Ingrid as ""Hazel"" plays her first lead extremely well. This film is superbly directed by Jo-Beth Williams. The editing is first rate.",1
"Good historical drama which is very educational and also very entertaining to people who like history.Very good acting and script.Not as sensual and sexy as it is sometimes marketed,be prepared to peek into the pioneer spirit and human ability to adjust.Very touching as well for the spiritually mature. Not for people who do not like to think......",1
"For a mature man, to admit that he shed a tear over this film is a mature response, to a mature film.<br /><br />If one need admit more then perhaps one could say that, ""Life"" can never be the same, after viewing such advent for it has moved us to the next level.<br /><br />",1
"The story has been told before. A deadly disease is spreading around... But the extra in this film is Peter Weller, his interpretation of Muller on the run is real. He is indeed a desperate person just going home to see his child. This person could be working next to you.",1
"I couldn't agree more with the other comment, it's like Falling down. Peter Weller is OK and William Hurt great as always, except in Lost in Space. This is a good movie. With pretty good performances. Very recommendable. If you like Falling down you're going to enjoy this one. 8 of 10",1
My favorite movie. What a great story this really was. I'd just like to be able to buy a copy of it but this does not seem possible.,1
"I find this movie the best movie I have ever seen, because it reflects the inner strength of a young girl during the second world war. The movie is impressive, not least because it actually happened. It reminds me of the story of Anne Frank.<br /><br />",1
Simon's best comedy is superbly crafted by director Gene Saks and given life by the immense talents of Lemmon and Matthau. No one delivers these lines better. No one times them better. Nobody does it better.,1
